time,Data,Ora,€/MWh,SUD [Eur/Wh]
2019-02-28 06:00:00,28/02/2019,7.0,67.0,6.7e-05
2019-02-28 07:00:00,28/02/2019,8.0,70.0,7e-05
2019-02-28 08:00:00,28/02/2019,9.0,73.5,7.3e-05
2019-02-28 09:00:00,28/02/2019,10.0,66.39,6.6e-05
2019-02-28 10:00:00,28/02/2019,11.0,56.71,5.7e-05
2019-02-28 11:00:00,28/02/2019,12.0,54.0,5.4e-05
2019-02-28 12:00:00,28/02/2019,13.0,48.21,4.8e-05
2019-02-28 13:00:00,28/02/2019,14.0,47.36,4.7e-05
2019-02-28 14:00:00,28/02/2019,15.0,51.87,5.2e-05
2019-02-28 15:00:00,28/02/2019,16.0,56.09,5.6e-05
2019-02-28 16:00:00,28/02/2019,17.0,61.49,6.1e-05
2019-02-28 17:00:00,28/02/2019,18.0,67.0,6.7e-05
2019-02-28 18:00:00,28/02/2019,19.0,70.52,7.1e-05
2019-02-28 19:00:00,28/02/2019,20.0,67.0,6.7e-05
2019-02-28 20:00:00,28/02/2019,21.0,62.21,6.2e-05
2019-02-28 21:00:00,28/02/2019,22.0,56.72,5.7e-05
2019-02-28 22:00:00,28/02/2019,23.0,53.23,5.3e-05
2019-02-28 23:00:00,28/02/2019,24.0,47.8,4.8e-05
2019-03-01 00:00:00,01/03/2019,1.0,48.33,4.8e-05
2019-03-01 01:00:00,01/03/2019,2.0,46.1,4.6e-05
2019-03-01 02:00:00,01/03/2019,3.0,44.81,4.5e-05
2019-03-01 03:00:00,01/03/2019,4.0,44.14,4.4e-05
2019-03-01 04:00:00,01/03/2019,5.0,44.56,4.5e-05
2019-03-01 05:00:00,01/03/2019,6.0,47.6,4.8e-05
2019-03-01 06:00:00,01/03/2019,7.0,60.5,6.1e-05
2019-03-01 07:00:00,01/03/2019,8.0,58.72,5.9e-05
2019-03-01 08:00:00,01/03/2019,9.0,62.84,6.3e-05
2019-03-01 09:00:00,01/03/2019,10.0,57.52,5.8e-05
2019-03-01 10:00:00,01/03/2019,11.0,53.16,5.3e-05
2019-03-01 11:00:00,01/03/2019,12.0,50.97,5.1e-05
2019-03-01 12:00:00,01/03/2019,13.0,48.56,4.9e-05
2019-03-01 13:00:00,01/03/2019,14.0,47.4,4.7e-05
2019-03-01 14:00:00,01/03/2019,15.0,50.06,5e-05
2019-03-01 15:00:00,01/03/2019,16.0,53.09,5.3e-05
2019-03-01 16:00:00,01/03/2019,17.0,56.55,5.7e-05
2019-03-01 17:00:00,01/03/2019,18.0,62.84,6.3e-05
2019-03-01 18:00:00,01/03/2019,19.0,70.52,7.1e-05
2019-03-01 19:00:00,01/03/2019,20.0,72.0,7.2e-05
2019-03-01 20:00:00,01/03/2019,21.0,64.0,6.4e-05
2019-03-01 21:00:00,01/03/2019,22.0,58.41,5.8e-05
2019-03-01 22:00:00,01/03/2019,23.0,53.9,5.4e-05
2019-03-01 23:00:00,01/03/2019,24.0,49.31,4.9e-05
2019-03-02 00:00:00,02/03/2019,1.0,53.99,5.4e-05
2019-03-02 01:00:00,02/03/2019,2.0,49.27,4.9e-05
2019-03-02 02:00:00,02/03/2019,3.0,47.8,4.8e-05
2019-03-02 03:00:00,02/03/2019,4.0,44.0,4.4e-05
2019-03-02 04:00:00,02/03/2019,5.0,42.65,4.3e-05
2019-03-02 05:00:00,02/03/2019,6.0,42.5,4.3e-05
2019-03-02 06:00:00,02/03/2019,7.0,49.27,4.9e-05
2019-03-02 07:00:00,02/03/2019,8.0,54.0,5.4e-05
2019-03-02 08:00:00,02/03/2019,9.0,55.82,5.6e-05
2019-03-02 09:00:00,02/03/2019,10.0,54.0,5.4e-05
2019-03-02 10:00:00,02/03/2019,11.0,47.9,4.8e-05
2019-03-02 11:00:00,02/03/2019,12.0,45.84,4.6e-05
2019-03-02 12:00:00,02/03/2019,13.0,43.9,4.4e-05
2019-03-02 13:00:00,02/03/2019,14.0,40.21,4e-05
2019-03-02 14:00:00,02/03/2019,15.0,39.48,3.9e-05
2019-03-02 15:00:00,02/03/2019,16.0,39.64,4e-05
2019-03-02 16:00:00,02/03/2019,17.0,45.0,4.5e-05
2019-03-02 17:00:00,02/03/2019,18.0,53.99,5.4e-05
2019-03-02 18:00:00,02/03/2019,19.0,67.0,6.7e-05
2019-03-02 19:00:00,02/03/2019,20.0,70.0,7e-05
2019-03-02 20:00:00,02/03/2019,21.0,65.0,6.5e-05
2019-03-02 21:00:00,02/03/2019,22.0,58.41,5.8e-05
2019-03-02 22:00:00,02/03/2019,23.0,53.99,5.4e-05
2019-03-02 23:00:00,02/03/2019,24.0,50.07,5e-05
2019-03-03 00:00:00,03/03/2019,1.0,57.09,5.7e-05
2019-03-03 01:00:00,03/03/2019,2.0,49.8,5e-05
2019-03-03 02:00:00,03/03/2019,3.0,46.56,4.7e-05
2019-03-03 03:00:00,03/03/2019,4.0,45.15,4.5e-05
2019-03-03 04:00:00,03/03/2019,5.0,45.15,4.5e-05
2019-03-03 05:00:00,03/03/2019,6.0,47.63,4.8e-05
2019-03-03 06:00:00,03/03/2019,7.0,52.78,5.3e-05
2019-03-03 07:00:00,03/03/2019,8.0,51.63,5.2e-05
2019-03-03 08:00:00,03/03/2019,9.0,49.2,4.9e-05
2019-03-03 09:00:00,03/03/2019,10.0,51.56,5.2e-05
2019-03-03 10:00:00,03/03/2019,11.0,52.05,5.2e-05
2019-03-03 11:00:00,03/03/2019,12.0,48.08,4.8e-05
2019-03-03 12:00:00,03/03/2019,13.0,47.18,4.7e-05
2019-03-03 13:00:00,03/03/2019,14.0,45.44,4.5e-05
2019-03-03 14:00:00,03/03/2019,15.0,46.26,4.6e-05
2019-03-03 15:00:00,03/03/2019,16.0,52.14,5.2e-05
2019-03-03 16:00:00,03/03/2019,17.0,56.6,5.7e-05
2019-03-03 17:00:00,03/03/2019,18.0,59.04,5.9e-05
2019-03-03 18:00:00,03/03/2019,19.0,67.0,6.7e-05
2019-03-03 19:00:00,03/03/2019,20.0,67.0,6.7e-05
2019-03-03 20:00:00,03/03/2019,21.0,66.0,6.6e-05
2019-03-03 21:00:00,03/03/2019,22.0,62.84,6.3e-05
2019-03-03 22:00:00,03/03/2019,23.0,57.19,5.7e-05
2019-03-03 23:00:00,03/03/2019,24.0,50.0,5e-05
2019-03-04 00:00:00,04/03/2019,1.0,44.97,4.5e-05
2019-03-04 01:00:00,04/03/2019,2.0,42.95,4.3e-05
2019-03-04 02:00:00,04/03/2019,3.0,40.0,4e-05
2019-03-04 03:00:00,04/03/2019,4.0,39.0,3.9e-05
2019-03-04 04:00:00,04/03/2019,5.0,36.32,3.6e-05
2019-03-04 05:00:00,04/03/2019,6.0,42.83,4.3e-05
2019-03-04 06:00:00,04/03/2019,7.0,51.56,5.2e-05
2019-03-04 07:00:00,04/03/2019,8.0,54.0,5.4e-05
2019-03-04 08:00:00,04/03/2019,9.0,57.43,5.7e-05
2019-03-04 09:00:00,04/03/2019,10.0,57.43,5.7e-05
2019-03-04 10:00:00,04/03/2019,11.0,54.27,5.4e-05
2019-03-04 11:00:00,04/03/2019,12.0,52.46,5.2e-05
2019-03-04 12:00:00,04/03/2019,13.0,47.44,4.7e-05
2019-03-04 13:00:00,04/03/2019,14.0,47.78,4.8e-05
2019-03-04 14:00:00,04/03/2019,15.0,50.06,5e-05
2019-03-04 15:00:00,04/03/2019,16.0,53.17,5.3e-05
2019-03-04 16:00:00,04/03/2019,17.0,57.2,5.7e-05
2019-03-04 17:00:00,04/03/2019,18.0,57.43,5.7e-05
2019-03-04 18:00:00,04/03/2019,19.0,63.98,6.4e-05
2019-03-04 19:00:00,04/03/2019,20.0,63.98,6.4e-05
2019-03-04 20:00:00,04/03/2019,21.0,57.11,5.7e-05
2019-03-04 21:00:00,04/03/2019,22.0,54.27,5.4e-05
2019-03-04 22:00:00,04/03/2019,23.0,51.15,5.1e-05
2019-03-04 23:00:00,04/03/2019,24.0,47.44,4.7e-05
2019-03-05 00:00:00,05/03/2019,1.0,47.0,4.7e-05
2019-03-05 01:00:00,05/03/2019,2.0,42.96,4.3e-05
2019-03-05 02:00:00,05/03/2019,3.0,40.57,4.1e-05
2019-03-05 03:00:00,05/03/2019,4.0,41.58,4.2e-05
2019-03-05 04:00:00,05/03/2019,5.0,45.9,4.6e-05
2019-03-05 05:00:00,05/03/2019,6.0,47.63,4.8e-05
2019-03-05 06:00:00,05/03/2019,7.0,61.12,6.1e-05
2019-03-05 07:00:00,05/03/2019,8.0,63.32,6.3e-05
2019-03-05 08:00:00,05/03/2019,9.0,72.0,7.2e-05
2019-03-05 09:00:00,05/03/2019,10.0,72.17,7.2e-05
2019-03-05 10:00:00,05/03/2019,11.0,67.0,6.7e-05
2019-03-05 11:00:00,05/03/2019,12.0,63.84,6.4e-05
2019-03-05 12:00:00,05/03/2019,13.0,53.11,5.3e-05
2019-03-05 13:00:00,05/03/2019,14.0,52.54,5.3e-05
2019-03-05 14:00:00,05/03/2019,15.0,57.43,5.7e-05
2019-03-05 15:00:00,05/03/2019,16.0,63.41,6.3e-05
2019-03-05 16:00:00,05/03/2019,17.0,70.0,7e-05
2019-03-05 17:00:00,05/03/2019,18.0,72.15,7.2e-05
2019-03-05 18:00:00,05/03/2019,19.0,92.15,9.2e-05
2019-03-05 19:00:00,05/03/2019,20.0,94.8,9.5e-05
2019-03-05 20:00:00,05/03/2019,21.0,76.1,7.6e-05
2019-03-05 21:00:00,05/03/2019,22.0,67.0,6.7e-05
2019-03-05 22:00:00,05/03/2019,23.0,57.43,5.7e-05
2019-03-05 23:00:00,05/03/2019,24.0,53.11,5.3e-05
2019-03-06 00:00:00,06/03/2019,1.0,53.88,5.4e-05
2019-03-06 01:00:00,06/03/2019,2.0,53.2,5.3e-05
2019-03-06 02:00:00,06/03/2019,3.0,52.86,5.3e-05
2019-03-06 03:00:00,06/03/2019,4.0,51.91,5.2e-05
2019-03-06 04:00:00,06/03/2019,5.0,51.91,5.2e-05
2019-03-06 05:00:00,06/03/2019,6.0,53.88,5.4e-05
2019-03-06 06:00:00,06/03/2019,7.0,63.5,6.3e-05
2019-03-06 07:00:00,06/03/2019,8.0,63.5,6.3e-05
2019-03-06 08:00:00,06/03/2019,9.0,70.0,7e-05
2019-03-06 09:00:00,06/03/2019,10.0,66.95,6.7e-05
2019-03-06 10:00:00,06/03/2019,11.0,57.43,5.7e-05
2019-03-06 11:00:00,06/03/2019,12.0,55.0,5.5e-05
2019-03-06 12:00:00,06/03/2019,13.0,50.0,5e-05
2019-03-06 13:00:00,06/03/2019,14.0,50.0,5e-05
2019-03-06 14:00:00,06/03/2019,15.0,55.0,5.5e-05
2019-03-06 15:00:00,06/03/2019,16.0,57.43,5.7e-05
2019-03-06 16:00:00,06/03/2019,17.0,67.0,6.7e-05
2019-03-06 17:00:00,06/03/2019,18.0,70.54,7.1e-05
2019-03-06 18:00:00,06/03/2019,19.0,72.19,7.2e-05
2019-03-06 19:00:00,06/03/2019,20.0,72.7,7.3e-05
2019-03-06 20:00:00,06/03/2019,21.0,68.0,6.8e-05
2019-03-06 21:00:00,06/03/2019,22.0,58.58,5.9e-05
2019-03-06 22:00:00,06/03/2019,23.0,56.1,5.6e-05
2019-03-06 23:00:00,06/03/2019,24.0,50.15,5e-05
2019-03-07 00:00:00,07/03/2019,1.0,48.77,4.9e-05
2019-03-07 01:00:00,07/03/2019,2.0,45.6,4.6e-05
2019-03-07 02:00:00,07/03/2019,3.0,44.5,4.4e-05
2019-03-07 03:00:00,07/03/2019,4.0,42.24,4.2e-05
2019-03-07 04:00:00,07/03/2019,5.0,42.26,4.2e-05
2019-03-07 05:00:00,07/03/2019,6.0,46.1,4.6e-05
2019-03-07 06:00:00,07/03/2019,7.0,55.56,5.6e-05
2019-03-07 07:00:00,07/03/2019,8.0,57.43,5.7e-05
2019-03-07 08:00:00,07/03/2019,9.0,68.03,6.8e-05
2019-03-07 09:00:00,07/03/2019,10.0,60.0,6e-05
2019-03-07 10:00:00,07/03/2019,11.0,56.0,5.6e-05
2019-03-07 11:00:00,07/03/2019,12.0,47.99,4.8e-05
2019-03-07 12:00:00,07/03/2019,13.0,44.99,4.5e-05
2019-03-07 13:00:00,07/03/2019,14.0,27.87,2.8e-05
2019-03-07 14:00:00,07/03/2019,15.0,44.99,4.5e-05
2019-03-07 15:00:00,07/03/2019,16.0,52.0,5.2e-05
2019-03-07 16:00:00,07/03/2019,17.0,60.0,6e-05
2019-03-07 17:00:00,07/03/2019,18.0,66.45,6.6e-05
2019-03-07 18:00:00,07/03/2019,19.0,68.03,6.8e-05
2019-03-07 19:00:00,07/03/2019,20.0,67.0,6.7e-05
2019-03-07 20:00:00,07/03/2019,21.0,57.49,5.7e-05
2019-03-07 21:00:00,07/03/2019,22.0,55.56,5.6e-05
2019-03-07 22:00:00,07/03/2019,23.0,50.83,5.1e-05
2019-03-07 23:00:00,07/03/2019,24.0,47.0,4.7e-05
2019-03-08 00:00:00,08/03/2019,1.0,47.3,4.7e-05
2019-03-08 01:00:00,08/03/2019,2.0,45.74,4.6e-05
2019-03-08 02:00:00,08/03/2019,3.0,44.0,4.4e-05
2019-03-08 03:00:00,08/03/2019,4.0,44.0,4.4e-05
2019-03-08 04:00:00,08/03/2019,5.0,45.97,4.6e-05
2019-03-08 05:00:00,08/03/2019,6.0,51.99,5.2e-05
2019-03-08 06:00:00,08/03/2019,7.0,62.91,6.3e-05
2019-03-08 07:00:00,08/03/2019,8.0,64.22,6.4e-05
2019-03-08 08:00:00,08/03/2019,9.0,71.22,7.1e-05
2019-03-08 09:00:00,08/03/2019,10.0,65.28,6.5e-05
2019-03-08 10:00:00,08/03/2019,11.0,55.95,5.6e-05
2019-03-08 11:00:00,08/03/2019,12.0,53.47,5.3e-05
2019-03-08 12:00:00,08/03/2019,13.0,48.04,4.8e-05
2019-03-08 13:00:00,08/03/2019,14.0,47.96,4.8e-05
2019-03-08 14:00:00,08/03/2019,15.0,53.0,5.3e-05
2019-03-08 15:00:00,08/03/2019,16.0,57.43,5.7e-05
2019-03-08 16:00:00,08/03/2019,17.0,63.15,6.3e-05
2019-03-08 17:00:00,08/03/2019,18.0,71.22,7.1e-05
2019-03-08 18:00:00,08/03/2019,19.0,72.7,7.3e-05
2019-03-08 19:00:00,08/03/2019,20.0,75.0,7.5e-05
2019-03-08 20:00:00,08/03/2019,21.0,72.19,7.2e-05
2019-03-08 21:00:00,08/03/2019,22.0,64.9,6.5e-05
2019-03-08 22:00:00,08/03/2019,23.0,56.78,5.7e-05
2019-03-08 23:00:00,08/03/2019,24.0,53.47,5.3e-05
2019-03-09 00:00:00,09/03/2019,1.0,57.94,5.8e-05
2019-03-09 01:00:00,09/03/2019,2.0,58.43,5.8e-05
2019-03-09 02:00:00,09/03/2019,3.0,52.66,5.3e-05
2019-03-09 03:00:00,09/03/2019,4.0,51.82,5.2e-05
2019-03-09 04:00:00,09/03/2019,5.0,49.65,5e-05
2019-03-09 05:00:00,09/03/2019,6.0,52.66,5.3e-05
2019-03-09 06:00:00,09/03/2019,7.0,59.26,5.9e-05
2019-03-09 07:00:00,09/03/2019,8.0,59.97,6e-05
2019-03-09 08:00:00,09/03/2019,9.0,59.97,6e-05
2019-03-09 09:00:00,09/03/2019,10.0,57.61,5.8e-05
2019-03-09 10:00:00,09/03/2019,11.0,53.23,5.3e-05
2019-03-09 11:00:00,09/03/2019,12.0,47.37,4.7e-05
2019-03-09 12:00:00,09/03/2019,13.0,44.12,4.4e-05
2019-03-09 13:00:00,09/03/2019,14.0,39.98,4e-05
2019-03-09 14:00:00,09/03/2019,15.0,39.35,3.9e-05
2019-03-09 15:00:00,09/03/2019,16.0,44.11,4.4e-05
2019-03-09 16:00:00,09/03/2019,17.0,47.08,4.7e-05
2019-03-09 17:00:00,09/03/2019,18.0,53.01,5.3e-05
2019-03-09 18:00:00,09/03/2019,19.0,62.65,6.3e-05
2019-03-09 19:00:00,09/03/2019,20.0,70.0,7e-05
2019-03-09 20:00:00,09/03/2019,21.0,69.21,6.9e-05
2019-03-09 21:00:00,09/03/2019,22.0,57.43,5.7e-05
2019-03-09 22:00:00,09/03/2019,23.0,52.56,5.3e-05
2019-03-09 23:00:00,09/03/2019,24.0,49.48,4.9e-05
2019-03-10 00:00:00,10/03/2019,1.0,44.39,4.4e-05
2019-03-10 01:00:00,10/03/2019,2.0,39.79,4e-05
2019-03-10 02:00:00,10/03/2019,3.0,34.02,3.4e-05
2019-03-10 03:00:00,10/03/2019,4.0,33.02,3.3e-05
2019-03-10 04:00:00,10/03/2019,5.0,33.02,3.3e-05
2019-03-10 05:00:00,10/03/2019,6.0,33.98,3.4e-05
2019-03-10 06:00:00,10/03/2019,7.0,42.52,4.3e-05
2019-03-10 07:00:00,10/03/2019,8.0,39.02,3.9e-05
2019-03-10 08:00:00,10/03/2019,9.0,45.96,4.6e-05
2019-03-10 09:00:00,10/03/2019,10.0,49.8,5e-05
2019-03-10 10:00:00,10/03/2019,11.0,53.23,5.3e-05
2019-03-10 11:00:00,10/03/2019,12.0,53.15,5.3e-05
2019-03-10 12:00:00,10/03/2019,13.0,37.87,3.8e-05
2019-03-10 13:00:00,10/03/2019,14.0,10.0,1e-05
2019-03-10 14:00:00,10/03/2019,15.0,10.0,1e-05
2019-03-10 15:00:00,10/03/2019,16.0,21.93,2.2e-05
2019-03-10 16:00:00,10/03/2019,17.0,33.02,3.3e-05
2019-03-10 17:00:00,10/03/2019,18.0,51.53,5.2e-05
2019-03-10 18:00:00,10/03/2019,19.0,58.61,5.9e-05
2019-03-10 19:00:00,10/03/2019,20.0,58.62,5.9e-05
2019-03-10 20:00:00,10/03/2019,21.0,57.0,5.7e-05
2019-03-10 21:00:00,10/03/2019,22.0,53.38,5.3e-05
2019-03-10 22:00:00,10/03/2019,23.0,48.15,4.8e-05
2019-03-10 23:00:00,10/03/2019,24.0,42.32,4.2e-05
2019-03-11 00:00:00,11/03/2019,1.0,35.04,3.5e-05
2019-03-11 01:00:00,11/03/2019,2.0,30.1,3e-05
2019-03-11 02:00:00,11/03/2019,3.0,25.0,2.5e-05
2019-03-11 03:00:00,11/03/2019,4.0,23.2,2.3e-05
2019-03-11 04:00:00,11/03/2019,5.0,24.02,2.4e-05
2019-03-11 05:00:00,11/03/2019,6.0,35.04,3.5e-05
2019-03-11 06:00:00,11/03/2019,7.0,47.64,4.8e-05
2019-03-11 07:00:00,11/03/2019,8.0,56.0,5.6e-05
2019-03-11 08:00:00,11/03/2019,9.0,57.53,5.8e-05
2019-03-11 09:00:00,11/03/2019,10.0,56.19,5.6e-05
2019-03-11 10:00:00,11/03/2019,11.0,49.89,5e-05
2019-03-11 11:00:00,11/03/2019,12.0,42.99,4.3e-05
2019-03-11 12:00:00,11/03/2019,13.0,40.0,4e-05
2019-03-11 13:00:00,11/03/2019,14.0,35.07,3.5e-05
2019-03-11 14:00:00,11/03/2019,15.0,35.09,3.5e-05
2019-03-11 15:00:00,11/03/2019,16.0,43.51,4.4e-05
2019-03-11 16:00:00,11/03/2019,17.0,51.38,5.1e-05
2019-03-11 17:00:00,11/03/2019,18.0,57.04,5.7e-05
2019-03-11 18:00:00,11/03/2019,19.0,61.61,6.2e-05
2019-03-11 19:00:00,11/03/2019,20.0,61.77,6.2e-05
2019-03-11 20:00:00,11/03/2019,21.0,57.36,5.7e-05
2019-03-11 21:00:00,11/03/2019,22.0,56.3,5.6e-05
2019-03-11 22:00:00,11/03/2019,23.0,48.37,4.8e-05
2019-03-11 23:00:00,11/03/2019,24.0,35.07,3.5e-05
2019-03-12 00:00:00,12/03/2019,1.0,10.0,1e-05
2019-03-12 01:00:00,12/03/2019,2.0,10.0,1e-05
2019-03-12 02:00:00,12/03/2019,3.0,1.5,2e-06
2019-03-12 03:00:00,12/03/2019,4.0,0.1,0.0
2019-03-12 04:00:00,12/03/2019,5.0,1.0,1e-06
2019-03-12 05:00:00,12/03/2019,6.0,3.0,3e-06
2019-03-12 06:00:00,12/03/2019,7.0,20.0,2e-05
2019-03-12 07:00:00,12/03/2019,8.0,58.36,5.8e-05
2019-03-12 08:00:00,12/03/2019,9.0,69.53,7e-05
2019-03-12 09:00:00,12/03/2019,10.0,67.0,6.7e-05
2019-03-12 10:00:00,12/03/2019,11.0,59.58,6e-05
2019-03-12 11:00:00,12/03/2019,12.0,59.0,5.9e-05
2019-03-12 12:00:00,12/03/2019,13.0,48.39,4.8e-05
2019-03-12 13:00:00,12/03/2019,14.0,48.41,4.8e-05
2019-03-12 14:00:00,12/03/2019,15.0,57.13,5.7e-05
2019-03-12 15:00:00,12/03/2019,16.0,59.0,5.9e-05
2019-03-12 16:00:00,12/03/2019,17.0,63.21,6.3e-05
2019-03-12 17:00:00,12/03/2019,18.0,66.23,6.6e-05
2019-03-12 18:00:00,12/03/2019,19.0,73.61,7.4e-05
2019-03-12 19:00:00,12/03/2019,20.0,80.0,8e-05
2019-03-12 20:00:00,12/03/2019,21.0,68.0,6.8e-05
2019-03-12 21:00:00,12/03/2019,22.0,67.0,6.7e-05
2019-03-12 22:00:00,12/03/2019,23.0,60.69,6.1e-05
2019-03-12 23:00:00,12/03/2019,24.0,57.14,5.7e-05
2019-03-13 00:00:00,13/03/2019,1.0,52.44,5.2e-05
2019-03-13 01:00:00,13/03/2019,2.0,51.78,5.2e-05
2019-03-13 02:00:00,13/03/2019,3.0,49.35,4.9e-05
2019-03-13 03:00:00,13/03/2019,4.0,48.25,4.8e-05
2019-03-13 04:00:00,13/03/2019,5.0,50.91,5.1e-05
2019-03-13 05:00:00,13/03/2019,6.0,58.43,5.8e-05
2019-03-13 06:00:00,13/03/2019,7.0,65.0,6.5e-05
2019-03-13 07:00:00,13/03/2019,8.0,68.1,6.8e-05
2019-03-13 08:00:00,13/03/2019,9.0,72.61,7.3e-05
2019-03-13 09:00:00,13/03/2019,10.0,71.29,7.1e-05
2019-03-13 10:00:00,13/03/2019,11.0,65.67,6.6e-05
2019-03-13 11:00:00,13/03/2019,12.0,58.66,5.9e-05
2019-03-13 12:00:00,13/03/2019,13.0,52.79,5.3e-05
2019-03-13 13:00:00,13/03/2019,14.0,52.79,5.3e-05
2019-03-13 14:00:00,13/03/2019,15.0,57.43,5.7e-05
2019-03-13 15:00:00,13/03/2019,16.0,58.66,5.9e-05
2019-03-13 16:00:00,13/03/2019,17.0,58.66,5.9e-05
2019-03-13 17:00:00,13/03/2019,18.0,70.0,7e-05
2019-03-13 18:00:00,13/03/2019,19.0,72.61,7.3e-05
2019-03-13 19:00:00,13/03/2019,20.0,76.0,7.6e-05
2019-03-13 20:00:00,13/03/2019,21.0,66.57,6.7e-05
2019-03-13 21:00:00,13/03/2019,22.0,58.66,5.9e-05
2019-03-13 22:00:00,13/03/2019,23.0,53.65,5.4e-05
2019-03-13 23:00:00,13/03/2019,24.0,48.53,4.9e-05
2019-03-14 00:00:00,14/03/2019,1.0,51.91,5.2e-05
2019-03-14 01:00:00,14/03/2019,2.0,50.58,5.1e-05
2019-03-14 02:00:00,14/03/2019,3.0,49.01,4.9e-05
2019-03-14 03:00:00,14/03/2019,4.0,48.99,4.9e-05
2019-03-14 04:00:00,14/03/2019,5.0,50.26,5e-05
2019-03-14 05:00:00,14/03/2019,6.0,52.09,5.2e-05
2019-03-14 06:00:00,14/03/2019,7.0,61.15,6.1e-05
2019-03-14 07:00:00,14/03/2019,8.0,65.02,6.5e-05
2019-03-14 08:00:00,14/03/2019,9.0,70.15,7e-05
2019-03-14 09:00:00,14/03/2019,10.0,64.76,6.5e-05
2019-03-14 10:00:00,14/03/2019,11.0,58.43,5.8e-05
2019-03-14 11:00:00,14/03/2019,12.0,53.0,5.3e-05
2019-03-14 12:00:00,14/03/2019,13.0,46.75,4.7e-05
2019-03-14 13:00:00,14/03/2019,14.0,45.99,4.6e-05
2019-03-14 14:00:00,14/03/2019,15.0,50.0,5e-05
2019-03-14 15:00:00,14/03/2019,16.0,58.43,5.8e-05
2019-03-14 16:00:00,14/03/2019,17.0,59.66,6e-05
2019-03-14 17:00:00,14/03/2019,18.0,67.5,6.8e-05
2019-03-14 18:00:00,14/03/2019,19.0,75.0,7.5e-05
2019-03-14 19:00:00,14/03/2019,20.0,81.0,8.1e-05
2019-03-14 20:00:00,14/03/2019,21.0,72.6,7.3e-05
2019-03-14 21:00:00,14/03/2019,22.0,68.82,6.9e-05
2019-03-14 22:00:00,14/03/2019,23.0,59.66,6e-05
2019-03-14 23:00:00,14/03/2019,24.0,52.36,5.2e-05
2019-03-15 00:00:00,15/03/2019,1.0,52.18,5.2e-05
2019-03-15 01:00:00,15/03/2019,2.0,50.55,5.1e-05
2019-03-15 02:00:00,15/03/2019,3.0,46.32,4.6e-05
2019-03-15 03:00:00,15/03/2019,4.0,45.87,4.6e-05
2019-03-15 04:00:00,15/03/2019,5.0,46.36,4.6e-05
2019-03-15 05:00:00,15/03/2019,6.0,52.03,5.2e-05
2019-03-15 06:00:00,15/03/2019,7.0,60.66,6.1e-05
2019-03-15 07:00:00,15/03/2019,8.0,65.0,6.5e-05
2019-03-15 08:00:00,15/03/2019,9.0,71.09,7.1e-05
2019-03-15 09:00:00,15/03/2019,10.0,62.26,6.2e-05
2019-03-15 10:00:00,15/03/2019,11.0,56.1,5.6e-05
2019-03-15 11:00:00,15/03/2019,12.0,52.3,5.2e-05
2019-03-15 12:00:00,15/03/2019,13.0,47.83,4.8e-05
2019-03-15 13:00:00,15/03/2019,14.0,47.79,4.8e-05
2019-03-15 14:00:00,15/03/2019,15.0,52.18,5.2e-05
2019-03-15 15:00:00,15/03/2019,16.0,57.12,5.7e-05
2019-03-15 16:00:00,15/03/2019,17.0,63.69,6.4e-05
2019-03-15 17:00:00,15/03/2019,18.0,72.6,7.3e-05
2019-03-15 18:00:00,15/03/2019,19.0,73.12,7.3e-05
2019-03-15 19:00:00,15/03/2019,20.0,75.78,7.6e-05
2019-03-15 20:00:00,15/03/2019,21.0,72.6,7.3e-05
2019-03-15 21:00:00,15/03/2019,22.0,64.9,6.5e-05
2019-03-15 22:00:00,15/03/2019,23.0,56.1,5.6e-05
2019-03-15 23:00:00,15/03/2019,24.0,50.0,5e-05
2019-03-16 00:00:00,16/03/2019,1.0,51.56,5.2e-05
2019-03-16 01:00:00,16/03/2019,2.0,49.09,4.9e-05
2019-03-16 02:00:00,16/03/2019,3.0,46.14,4.6e-05
2019-03-16 03:00:00,16/03/2019,4.0,43.1,4.3e-05
2019-03-16 04:00:00,16/03/2019,5.0,42.03,4.2e-05
2019-03-16 05:00:00,16/03/2019,6.0,46.43,4.6e-05
2019-03-16 06:00:00,16/03/2019,7.0,50.09,5e-05
2019-03-16 07:00:00,16/03/2019,8.0,51.44,5.1e-05
2019-03-16 08:00:00,16/03/2019,9.0,51.29,5.1e-05
2019-03-16 09:00:00,16/03/2019,10.0,49.5,4.9e-05
2019-03-16 10:00:00,16/03/2019,11.0,43.69,4.4e-05
2019-03-16 11:00:00,16/03/2019,12.0,41.02,4.1e-05
2019-03-16 12:00:00,16/03/2019,13.0,32.56,3.3e-05
2019-03-16 13:00:00,16/03/2019,14.0,26.37,2.6e-05
2019-03-16 14:00:00,16/03/2019,15.0,25.0,2.5e-05
2019-03-16 15:00:00,16/03/2019,16.0,35.72,3.6e-05
2019-03-16 16:00:00,16/03/2019,17.0,42.22,4.2e-05
2019-03-16 17:00:00,16/03/2019,18.0,50.0,5e-05
2019-03-16 18:00:00,16/03/2019,19.0,58.66,5.9e-05
2019-03-16 19:00:00,16/03/2019,20.0,72.6,7.3e-05
2019-03-16 20:00:00,16/03/2019,21.0,70.0,7e-05
2019-03-16 21:00:00,16/03/2019,22.0,58.66,5.9e-05
2019-03-16 22:00:00,16/03/2019,23.0,50.0,5e-05
2019-03-16 23:00:00,16/03/2019,24.0,45.47,4.5e-05
