Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,16247.09,0.82860159,0.82860159,0.82860159
2019-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15690.920000000002,0.7217823200000001,0.7217823200000001,0.7217823200000001
2019-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15065.81,0.6026324000000001,0.6026324000000001,0.6026324000000001
2019-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14789.51,0.41410628,0.41410628,0.41410628
2019-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14835.119999999999,0.32637264,0.32637264,0.32637264
2019-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15307.64,0.3061528,0.3061528,0.3061528
2019-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,16583.32,0.34824972,0.34824972,0.34824972
2019-01-01 07:00:00,0.1271342709,0.0024270516,0.0095871843,0.13914850680000002,0.6184378080000001,0.00012,5153.648400000001,5153.648400000001,18235.239999999998,0.49235147999999995,0.3532029731999999,-0.26523483480000026
2019-01-01 08:00:00,0.2709912475000001,0.004957965,0.0203334075,0.2962826200000001,1.4221565760000006,0.00012,11851.304800000004,11851.304800000004,18933.090000000004,0.47332725000000014,0.17704463,-1.2451119460000006
2019-01-01 09:00:00,0.38120949499999995,0.00707653,0.030023465,0.41830948999999995,2.007885552,0.00012,16732.379599999997,16732.379599999997,19474.38,0.48685950000000006,0.06855001000000012,-1.9393355419999998
2019-01-01 10:00:00,0.750496586,0.014841133999999999,0.065681602,0.831019322,2.4096912,0.00012,20080.760000000002,23743.409200000002,20080.760000000002,0.7028266,-0.12819272199999998,-2.5378839220000002
2019-01-01 11:00:00,1.0273535968,0.021196024200000003,0.09568984260000002,1.1442394636,2.4544235999999997,0.00012,20453.53,27908.2796,20453.53,0.83859473,-0.3056447336000001,-2.7600683335999996
2019-01-01 12:00:00,1.2421141663,0.026575777199999998,0.12130738409999998,1.3899973276,2.4774743999999997,0.00012,20645.62,28367.2924,20645.62,1.01163538,-0.37836194759999997,-2.8558363475999995
2019-01-01 13:00:00,0.9183511730999999,0.020428635400000002,0.0937270127,1.0325068212,2.4716424,0.00012,20597.02,25183.093199999996,20597.02,0.84447782,-0.1880290011999998,-2.6596714012
2019-01-01 14:00:00,0.6581042882,0.0154923948,0.0709134834,0.7445101664,2.351084736,0.00012,19592.372799999997,19592.372799999997,20525.48,0.77996824,0.035458073600000084,-2.3156266623999997
2019-01-01 15:00:00,0.048632589000000004,0.0009331200000000001,0.004735178999999999,0.054300888000000005,0.12066864000000001,0.00012,1005.572,1005.572,20382.04,1.10063016,1.046329272,0.9256606319999999
2019-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20165.719999999998,1.1897774799999998,1.1897774799999998,1.1897774799999998
2019-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21035.35,1.3672977499999999,1.3672977499999999,1.3672977499999999
2019-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21192.33,1.37750145,1.37750145,1.37750145
