full_id,osm_id,osm_type,Area
w1083205953,1083205953,way,"334,44"
w1083205954,1083205954,way,"232,02"
w1083205955,1083205955,way,"300,14"
w1083205956,1083205956,way,"261,16"
w1083205957,1083205957,way,"105,88"
w1083205958,1083205958,way,"350,68"
w1083205959,1083205959,way,"150,88"
w1083205960,1083205960,way,"221,33"
w1083205961,1083205961,way,"176,63"
w1083205962,1083205962,way,"217,69"
w1083205963,1083205963,way,"118,22"
w1083205964,1083205964,way,"232,18"
w1083205965,1083205965,way,"211,71"
w1083205966,1083205966,way,"176,31"
w1083205967,1083205967,way,"183,73"
w1083205968,1083205968,way,"261,58"
w1083205969,1083205969,way,"115,17"
w1083205970,1083205970,way,"171,66"
w1083205971,1083205971,way,"193,57"
w1083205972,1083205972,way,"148,23"
w1083205973,1083205973,way,"106,41"
w1083205974,1083205974,way,"53,52"
w1083205975,1083205975,way,"316,84"
w1083205976,1083205976,way,"110,69"
w1083205977,1083205977,way,"106,28"
w1083205978,1083205978,way,"58,54"
w1083205979,1083205979,way,"172,93"
w1083205980,1083205980,way,"49,05"
w1083205981,1083205981,way,"184,63"
w1083205982,1083205982,way,"135,11"
w1083205983,1083205983,way,"131,47"
w1083205984,1083205984,way,"137,07"
w1083205985,1083205985,way,"116,34"
w1083205986,1083205986,way,"113,02"
w1083205987,1083205987,way,"74,66"
w1083205988,1083205988,way,"73,48"
w1083205989,1083205989,way,"135,08"
w1083205990,1083205990,way,"247,18"
w1083205992,1083205992,way,"95,16"
w1083205993,1083205993,way,"70,46"
w1083205994,1083205994,way,"120,05"
w1083205995,1083205995,way,"98,78"
w1083205996,1083205996,way,"114,74"
w1083205997,1083205997,way,"119,42"
w1083205998,1083205998,way,"145,04"
w1083205999,1083205999,way,"108,46"
w1083206000,1083206000,way,"137,08"
w1083206001,1083206001,way,"131,87"
w1083206002,1083206002,way,"86,57"
w1083206003,1083206003,way,"119,2"
w1083206004,1083206004,way,"78,06"
w1083206005,1083206005,way,"107,2"
w1083206006,1083206006,way,"145,21"
w1083206007,1083206007,way,"95,44"
w1083206008,1083206008,way,"94,29"
w1083206009,1083206009,way,"276,55"
w1083206010,1083206010,way,"112,83"
w1083279096,1083279096,way,"940,41"
w1086210723,1086210723,way,"46,12"
w1086210724,1086210724,way,"5,31"
w1086210725,1086210725,way,"10,15"
w1086210726,1086210726,way,"54,29"
w1086210727,1086210727,way,"60,84"
w1086210728,1086210728,way,"82,92"
w1086210729,1086210729,way,"38,25"
w1086210730,1086210730,way,"249,69"
w1086210731,1086210731,way,"12,68"
w1086210733,1086210733,way,"246,55"
w1086210734,1086210734,way,"124,6"
w1086210735,1086210735,way,"72,52"
w1086210736,1086210736,way,"220,67"
w1086210738,1086210738,way,"106,53"
w1086210740,1086210740,way,"36,92"
w1086210752,1086210752,way,"19,1"
w1086210753,1086210753,way,"133,08"
w1086210760,1086210760,way,"139,7"
w1086210761,1086210761,way,"328,43"
w1086210762,1086210762,way,"587,52"
w1086210763,1086210763,way,"159,01"
w1086210764,1086210764,way,"239,71"
w1086210765,1086210765,way,"340,9"
w1086210766,1086210766,way,"544,95"
w1086210767,1086210767,way,"877,2"
w1086210768,1086210768,way,"283,29"
w1086210769,1086210769,way,"1379,45"
w1086210770,1086210770,way,"61,7"
w1086210771,1086210771,way,"330,53"
w1086210772,1086210772,way,"2159,06"
w1086210773,1086210773,way,"948,72"
w1086210774,1086210774,way,"1093,39"
w1086210775,1086210775,way,"1071,31"
w1086210776,1086210776,way,"1578,65"
w1086210777,1086210777,way,"9,97"
w1086210778,1086210778,way,"309,44"
w1086210779,1086210779,way,"342,55"
w1086210782,1086210782,way,"1112,48"
w1086210783,1086210783,way,"397,24"
w1086210784,1086210784,way,"27,47"
w1086210785,1086210785,way,"26,12"
w1086210786,1086210786,way,"27,42"
w1086210787,1086210787,way,"21,73"
w1086210788,1086210788,way,"40,04"
w1086210789,1086210789,way,"149,64"
w1086210790,1086210790,way,"90,83"
w1086210791,1086210791,way,"69,13"
w1086210792,1086210792,way,"194,31"
w1086210793,1086210793,way,"160,03"
w1086210794,1086210794,way,"28,54"
w1086210795,1086210795,way,"25,29"
w1086210796,1086210796,way,"8,65"
w1086210797,1086210797,way,"154,51"
w1086210798,1086210798,way,"390,35"
w1086210799,1086210799,way,"61,94"
w1086210800,1086210800,way,"34,16"
w1086210801,1086210801,way,"132,26"
w1086210802,1086210802,way,"136,01"
w1086210803,1086210803,way,21
w1086210804,1086210804,way,"44,65"
w1086210805,1086210805,way,"353,65"
w1086210806,1086210806,way,"87,1"
w1086210807,1086210807,way,"73,79"
w1086210808,1086210808,way,"39,17"
w1086210809,1086210809,way,"78,39"
w1086210810,1086210810,way,"72,09"
w1086210811,1086210811,way,"27,07"
w1086210812,1086210812,way,"76,31"
w1086210813,1086210813,way,"89,4"
w1086210814,1086210814,way,"97,84"
w1086210815,1086210815,way,"9,97"
w1086210816,1086210816,way,"48,52"
w1086210821,1086210821,way,"15,82"
w1086210822,1086210822,way,"63,01"
w1086210825,1086210825,way,"8,02"
w1086210826,1086210826,way,"9,62"
w1086210827,1086210827,way,"26,08"
w1086210828,1086210828,way,"89,25"
w1086210829,1086210829,way,"25,31"
w1086210831,1086210831,way,24
w1086210832,1086210832,way,"27,37"
w1086210840,1086210840,way,"22,23"
w1086210841,1086210841,way,"143,7"
w1086210842,1086210842,way,"320,97"
w1086210843,1086210843,way,"422,92"
w1086210844,1086210844,way,"432,83"
w1086210845,1086210845,way,"1320,23"
w1086210846,1086210846,way,"378,56"
w1086210847,1086210847,way,"537,12"
w1086210848,1086210848,way,"690,4"
w1086210849,1086210849,way,"477,61"
w1086210850,1086210850,way,"250,08"
w1086210854,1086210854,way,"194,78"
w1086210855,1086210855,way,"840,1"
w1086210856,1086210856,way,"33,42"
w1086210860,1086210860,way,"1469,45"
w1086210861,1086210861,way,"359,26"
w1086210863,1086210863,way,"278,08"
w1086210864,1086210864,way,"2144,13"
w1086210865,1086210865,way,"891,67"
w1086210866,1086210866,way,"821,51"
w1086210867,1086210867,way,"56,33"
w1086210868,1086210868,way,"50,4"
w1086210869,1086210869,way,"159,88"
w1086210870,1086210870,way,"403,18"
w1086210871,1086210871,way,"382,39"
w1086210872,1086210872,way,"59,05"
w1086210873,1086210873,way,"611,99"
w1086210874,1086210874,way,"127,02"
w1086210875,1086210875,way,"131,57"
w1086210876,1086210876,way,"125,72"
w1086210877,1086210877,way,"662,65"
w1086210878,1086210878,way,"487,37"
w1086210879,1086210879,way,"164,6"
w1086210880,1086210880,way,"54,95"
w1086210881,1086210881,way,"272,58"
w1086210882,1086210882,way,"462,7"
w1086210883,1086210883,way,"478,08"
w1086210884,1086210884,way,"1508,88"
w1086210885,1086210885,way,"2056,16"
w1086210886,1086210886,way,"178,96"
w1086210889,1086210889,way,"28,01"
w1086210891,1086210891,way,"243,19"
w1086210892,1086210892,way,"176,83"
w1086210893,1086210893,way,"1219,17"
w1086210894,1086210894,way,"299,39"
w1086210895,1086210895,way,"535,56"
w1086210896,1086210896,way,"376,29"
w1086210897,1086210897,way,"324,95"
w1086210898,1086210898,way,"155,25"
w1086210899,1086210899,way,"460,65"
w1086210900,1086210900,way,"1385,74"
w1086210901,1086210901,way,"1194,46"
w1086210902,1086210902,way,"793,68"
w1086210903,1086210903,way,"507,96"
w1086210904,1086210904,way,"895,79"
w1086210905,1086210905,way,"1228,91"
w1086210906,1086210906,way,"1217,62"
w1086212237,1086212237,way,"55,02"
w1086212238,1086212238,way,"46,19"
w1086331708,1086331708,way,"13,87"
w1143768279,1143768279,way,"65,98"
w1143768280,1143768280,way,"830,86"
w1143768281,1143768281,way,"189,24"
w1143768282,1143768282,way,"255,29"
w1159421434,1159421434,way,"109,09"
w1159421435,1159421435,way,"233,53"
w1159421436,1159421436,way,"45,38"
w1159421437,1159421437,way,"26,27"
w1159421438,1159421438,way,"102,97"
w1159421439,1159421439,way,"122,88"
w1207656376,1207656376,way,"327,86"
w1207656378,1207656378,way,"137,55"
w1207656379,1207656379,way,"250,05"
w1207656380,1207656380,way,"38,99"
w1207656381,1207656381,way,"508,7"
w1207656382,1207656382,way,"1888,65"
w1207656383,1207656383,way,"57,7"
w1207656384,1207656384,way,"57,4"
w1207656385,1207656385,way,"167,71"
w1207656386,1207656386,way,"313,81"
w1207656387,1207656387,way,"228,63"
w1207656388,1207656388,way,"309,76"
w1207656389,1207656389,way,"103,49"
w1207656390,1207656390,way,"307,5"
w1207656396,1207656396,way,"159,48"
w1207656397,1207656397,way,"149,18"
w1207656398,1207656398,way,"152,15"
w1207656399,1207656399,way,"158,93"
w1207656400,1207656400,way,"22,86"
w1207656401,1207656401,way,"216,37"
w1207656402,1207656402,way,"205,12"
w1207656403,1207656403,way,"384,24"
w1207656404,1207656404,way,"472,65"
w1207656405,1207656405,way,"86,7"
w1207656406,1207656406,way,"160,94"
w1207656407,1207656407,way,"131,94"
w1207656408,1207656408,way,"118,99"
w1207656409,1207656409,way,"214,72"
w1208468382,1208468382,way,"216,17"
w1208468383,1208468383,way,"39,29"
w1208468384,1208468384,way,"182,79"
w1208468385,1208468385,way,"135,02"
w1208468386,1208468386,way,"150,59"
w1208468387,1208468387,way,"197,62"
w1208468388,1208468388,way,"233,81"
w1208468389,1208468389,way,"439,08"
w1208468390,1208468390,way,"118,26"
w1208468391,1208468391,way,"48,82"
w1208468392,1208468392,way,"72,53"
w1208468393,1208468393,way,"457,88"
w1208468394,1208468394,way,"136,07"
w1208468395,1208468395,way,"312,01"
w1208468396,1208468396,way,"244,62"
w1208468397,1208468397,way,"561,33"
w1208468398,1208468398,way,"266,73"
w1208468399,1208468399,way,"168,63"
w1208468400,1208468400,way,"262,58"
w1208468401,1208468401,way,"696,76"
w1208468402,1208468402,way,"152,72"
w1208468403,1208468403,way,"170,09"
w1208468404,1208468404,way,"137,04"
w1208468405,1208468405,way,"127,08"
w1208468406,1208468406,way,"463,77"
w1208468407,1208468407,way,"330,06"
w1208468408,1208468408,way,"125,61"
w1208468409,1208468409,way,"364,19"
w1208468410,1208468410,way,"91,44"
w1208468411,1208468411,way,"115,59"
w1208468412,1208468412,way,"126,44"
w1208468413,1208468413,way,"125,33"
w1208468414,1208468414,way,"201,84"
w1208468415,1208468415,way,"130,5"
w1208468416,1208468416,way,"137,26"
w1208468417,1208468417,way,"182,36"
w1208468418,1208468418,way,"153,28"
w1208468419,1208468419,way,"206,9"
w1208468420,1208468420,way,"140,06"
w1208468421,1208468421,way,"240,19"
w1208468422,1208468422,way,"231,08"
w1208468423,1208468423,way,"184,08"
w1208468424,1208468424,way,"212,48"
w1208468425,1208468425,way,"79,66"
w1208468426,1208468426,way,"324,5"
w1208468427,1208468427,way,"170,48"
w1208468428,1208468428,way,"167,36"
w1208468429,1208468429,way,"75,19"
w1208468430,1208468430,way,"26,38"
w1208468431,1208468431,way,"154,81"
w1208468432,1208468432,way,"206,12"
w1208468433,1208468433,way,"206,69"
w1208468434,1208468434,way,"411,48"
w1208468435,1208468435,way,"17,17"
w1208468436,1208468436,way,"7,91"
w1208468437,1208468437,way,"450,55"
w1208468438,1208468438,way,"185,36"
w1208468439,1208468439,way,"1256,98"
w1208468440,1208468440,way,"37,35"
w1208468441,1208468441,way,"213,9"
w1208468442,1208468442,way,"179,68"
w1208468443,1208468443,way,"413,75"
w1208468444,1208468444,way,"597,95"
w1208468445,1208468445,way,"180,74"
w1208468446,1208468446,way,"113,93"
w1208468447,1208468447,way,"349,71"
w1208468448,1208468448,way,"142,73"
w1208468449,1208468449,way,"99,04"
w1208468450,1208468450,way,"117,4"
w1208468451,1208468451,way,"158,37"
w1208468452,1208468452,way,"275,92"
w1208468453,1208468453,way,"112,58"
w1208468454,1208468454,way,"371,39"
w1208468455,1208468455,way,"209,47"
w1208468456,1208468456,way,"165,45"
w1208468458,1208468458,way,"266,94"
w1208468459,1208468459,way,"268,93"
w1208468460,1208468460,way,"318,07"
w1208468461,1208468461,way,"243,31"
w1208680308,1208680308,way,"94,96"
w1208680309,1208680309,way,"221,87"
w1208680310,1208680310,way,"138,11"
w1208680311,1208680311,way,"760,53"
w1208680312,1208680312,way,"70,62"
w1208680313,1208680313,way,"220,58"
w1208680314,1208680314,way,"196,52"
w1208680315,1208680315,way,"96,97"
w1208680316,1208680316,way,"164,68"
w1208680317,1208680317,way,"55,69"
w1208680318,1208680318,way,"219,58"
w1208680319,1208680319,way,"161,48"
w1208680320,1208680320,way,"142,67"
w1208680321,1208680321,way,"116,47"
w1208680322,1208680322,way,"278,32"
w1208680323,1208680323,way,"485,94"
w1208680324,1208680324,way,"140,79"
w1208680325,1208680325,way,"119,01"
w1208680326,1208680326,way,"135,5"
w1208680327,1208680327,way,"442,71"
w1208680328,1208680328,way,"114,98"
w1208680329,1208680329,way,"132,89"
w1208680330,1208680330,way,"370,53"
w1208680331,1208680331,way,"179,52"
w1208680332,1208680332,way,"432,49"
w1208680333,1208680333,way,"234,07"
w1208680334,1208680334,way,"60,74"
w1208680335,1208680335,way,"155,13"
w1208680336,1208680336,way,"177,61"
w1208680337,1208680337,way,"399,1"
w1208680338,1208680338,way,"223,03"
w1208680339,1208680339,way,"86,68"
w1208680340,1208680340,way,"280,36"
w1208680341,1208680341,way,"152,32"
w1208680342,1208680342,way,"98,73"
w1208680343,1208680343,way,"103,74"
w1208680344,1208680344,way,"474,12"
w1208680345,1208680345,way,"127,21"
w1208680346,1208680346,way,"104,59"
w1208680347,1208680347,way,"247,17"
w1208680348,1208680348,way,"42,87"
w1208680349,1208680349,way,"121,06"
w1208680350,1208680350,way,"60,39"
w1208680351,1208680351,way,"164,66"
w1208680352,1208680352,way,"266,94"
w1208680353,1208680353,way,"117,06"
w1208680354,1208680354,way,"115,96"
w1208680355,1208680355,way,"140,25"
w1208680356,1208680356,way,"178,79"
w1208680357,1208680357,way,"170,58"
w1208680358,1208680358,way,655
w1208680359,1208680359,way,"77,05"
w1208680360,1208680360,way,"162,94"
w1208680361,1208680361,way,"221,3"
w1208680362,1208680362,way,"362,47"
w1208680363,1208680363,way,"219,07"
w1208680364,1208680364,way,"87,59"
w1208680365,1208680365,way,"151,27"
w1208680366,1208680366,way,"107,96"
w1208680367,1208680367,way,"105,08"
w1208680368,1208680368,way,"321,31"
w1208680369,1208680369,way,"204,02"
w1208680370,1208680370,way,"308,64"
w1208680371,1208680371,way,"130,66"
w1208680372,1208680372,way,"262,69"
w1208680373,1208680373,way,"254,47"
w1208680374,1208680374,way,"545,31"
w1208680375,1208680375,way,316
w1208680376,1208680376,way,"207,55"
w1208680377,1208680377,way,"152,68"
w1208680378,1208680378,way,"216,3"
w1208680379,1208680379,way,"47,51"
w1208680380,1208680380,way,"100,66"
w1208680381,1208680381,way,"216,02"
w1208680382,1208680382,way,"192,38"
w1208704348,1208704348,way,"260,45"
w1208704349,1208704349,way,"56,71"
w1208704350,1208704350,way,"161,41"
w1208704351,1208704351,way,"188,87"
w1208704352,1208704352,way,"146,29"
w1208704353,1208704353,way,"166,26"
w1208704354,1208704354,way,"93,01"
w1208704355,1208704355,way,"90,37"
w1208704356,1208704356,way,"200,36"
w1208704357,1208704357,way,"238,29"
w1208704358,1208704358,way,"67,01"
w1208704359,1208704359,way,"273,68"
w1208704360,1208704360,way,"449,4"
w1208704361,1208704361,way,"191,1"
w1208704362,1208704362,way,"330,97"
w1208704363,1208704363,way,"82,6"
w1208704364,1208704364,way,"151,94"
w1208704365,1208704365,way,"59,13"
w1208704366,1208704366,way,"82,24"
w1208704367,1208704367,way,"108,01"
w1208704368,1208704368,way,"134,56"
w1208704369,1208704369,way,"267,36"
w1208704370,1208704370,way,"126,59"
w1208704371,1208704371,way,"143,14"
w1208704372,1208704372,way,"46,21"
w1208704374,1208704374,way,"34,7"
w1208704375,1208704375,way,"18,53"
w1208704376,1208704376,way,"140,9"
w1208704377,1208704377,way,"338,84"
w1208704378,1208704378,way,"112,99"
w1208704379,1208704379,way,"10,79"
w1208704380,1208704380,way,"91,1"
w1208704381,1208704381,way,"255,39"
w1208704382,1208704382,way,"90,74"
w1208704383,1208704383,way,"55,45"
w1208704384,1208704384,way,"284,21"
w1208704385,1208704385,way,"238,39"
w1208704386,1208704386,way,"202,87"
w1208704387,1208704387,way,"194,36"
w1208704388,1208704388,way,"1587,35"
w1208704389,1208704389,way,"146,19"
w1208719952,1208719952,way,"261,36"
w1208719953,1208719953,way,"588,98"
w1208719954,1208719954,way,"272,07"
w1208719957,1208719957,way,"324,21"
w1208719958,1208719958,way,"162,87"
w1208719959,1208719959,way,"125,15"
w1208719960,1208719960,way,"71,8"
w1208719961,1208719961,way,"94,5"
w1208719962,1208719962,way,"49,43"
w1208719963,1208719963,way,"146,08"
w1208719964,1208719964,way,"16,68"
w1208719965,1208719965,way,"23,18"
w1208719966,1208719966,way,"221,83"
w1208719967,1208719967,way,"72,76"
w1208719968,1208719968,way,"63,84"
w1208719969,1208719969,way,"26,85"
w1208719970,1208719970,way,"229,44"
w1208719971,1208719971,way,"107,52"
w1208719972,1208719972,way,"83,96"
w1208719973,1208719973,way,"152,16"
w1208719974,1208719974,way,"153,67"
w1208719975,1208719975,way,"166,87"
w1208719976,1208719976,way,"279,72"
w1208719977,1208719977,way,"73,29"
w1208719978,1208719978,way,"303,67"
w1208719979,1208719979,way,"185,65"
w1208719980,1208719980,way,"387,77"
w1208719981,1208719981,way,"347,82"
w1208719982,1208719982,way,"367,89"
w1208719983,1208719983,way,"48,74"
w1208719984,1208719984,way,"244,65"
w1208719985,1208719985,way,"62,16"
w1208719986,1208719986,way,"159,26"
w1208719987,1208719987,way,"105,21"
w1208719988,1208719988,way,"272,85"
w1208719989,1208719989,way,"190,29"
w1208719990,1208719990,way,"260,17"
w1208719991,1208719991,way,"127,46"
w1208719992,1208719992,way,"207,95"
w1208719993,1208719993,way,"157,72"
w1208719994,1208719994,way,"164,87"
w1208719995,1208719995,way,"21,92"
w1208719996,1208719996,way,"108,95"
w1208719997,1208719997,way,"35,23"
w1208719998,1208719998,way,"171,12"
w1208719999,1208719999,way,"281,55"
w1208720000,1208720000,way,"44,15"
w1208720001,1208720001,way,"21,6"
w1208720002,1208720002,way,"27,12"
w1208720003,1208720003,way,"44,16"
w1208720004,1208720004,way,"294,6"
w1208720005,1208720005,way,"28,92"
w1208720006,1208720006,way,"592,65"
w1208720007,1208720007,way,"294,85"
w1208720008,1208720008,way,"108,74"
w1208720009,1208720009,way,"161,79"
